LECROYHDO6104B,11090,Waveform
Segments,1,SegmentSize,4598
Segment,TrigTime,TimeSinceSegment1
#1,04-May-2026 18:29:13,0                 
Time,Ampl
995402,0.0075252759
995403,0.0056899125
995404,0.01074865
995405,0.0061961454
995406,0.012670181
995407,0.0061975815
995408,0.0064359778
995409,0.006439568
995410,0.010549747
995411,0.0061372644
995412,0.011949966
995413,0.017500574
995414,0.010049977
995415,0.0092349779
995416,0.0066004135
995417,0.0097196689
995418,0.0089972997
995419,0.0062751323
995420,0.0069170785
995421,0.014744658
995422,0.0088465074
995423,0.016983045
995424,0.0059713926
995425,0.0062758503
995426,0.0054656984
995427,0.006204044
995428,0.0060783834
995429,0.0058356789
995430,0.0091667622
995431,0.0060546873
995432,0.0087251551
995433,0.013775276
995434,0.012260168
995435,0.011917653
995436,0.0059455424
995437,0.037663717
995438,0.0052520847
995439,0.0060345819
995440,0.015633179
995441,0.0066470876
995442,0.0088493796
995443,0.0062507181
995444,0.0056847101
995445,0.0073156022
995446,0.0063699163
995447,0.018029068
995448,0.0060891546
995449,0.006058278
995450,0.006226304
995451,0.0091947671
995452,0.0063289865
995453,0.0055999937
995454,0.010505947
995455,0.0079790903
995456,0.0066880169
995457,0.0093010394
995458,0.0062334845
995459,0.0085678995
995460,0.0097893206
995461,0.0092895506
995462,0.0071762982
995463,0.0068423999
995464,0.010213695
995465,0.0067124311
995466,0.0074211569
995467,0.0064180261
995468,0.0088350186
995469,0.019749541
995470,0.010519186
995471,0.0065487134
995472,0.0058852253
995473,0.0061724493
995474,0.011752499
995475,0.017876837
995476,0.0088041415
995477,0.0064869602
995478,0.012056957
995479,0.006049661
995480,0.011873133
995481,0.009031767
995482,0.013475127
995483,0.0080006318
995484,0.0060798195
995485,0.0063490923
995486,0.02053869
995487,0.0061351103
995488,0.0090877758
995489,0.0087732654
995490,0.0091839954
995491,0.017313879
995492,0.0089520626
995493,0.0063842773
995494,0.0038728339
995495,0.0062758503
995496,0.0063368855
995497,0.0069163605
995498,0.0061099781
995499,0.012677361
995500,0.0063060089
995501,0.022138771
995502,0.0094360355
995503,0.0062622069
995504,0.0082084043
995505,0.0064941407
995506,0.0071159811
995507,0.0091710705
995508,0.0068423999
995509,0.01474753
995510,0.013789861
995511,0.023528693
995512,0.0083567901
995513,0.0061911191
995514,0.0063304226
995515,0.0061975815
995516,0.0073350128
995517,0.012447582
995518,0.0064144358
995519,0.00641659
995520,0.0065487134
995521,0.0073235007
995522,0.015847599
995523,0.01520278
995524,0.0092945769
995525,0.0059857536
995526,0.0060388902
995527,0.0058335247
995528,0.010850171
995529,0.006153062
995530,0.008826402
995531,0.0073594037
995532,0.0062988279
995533,0.020413747
995534,0.011918371
995535,0.008811322
995536,0.0064266431
995537,0.0054790182
995538,0.0061817844
995539,0.0062586167
995540,0.0082620056
995541,0.0091330139
995542,0.0076128789
995543,0.0064460305
995544,0.0060317097
995545,0.0062449737
995546,0.0065321978
995547,0.0063620172
995548,0.0092529301
995549,0.0065300437
995550,0.0088508856
995551,0.014855239
995552,0.017666446
995553,0.0058235661
995554,0.008650477
995555,0.0094317272
995556,0.01055262
995557,0.012214212
995558,0.0061860927
995559,0.0061006434
995560,0.014244887
995561,0.0091409124
995562,0.0061853747
995563,0.0061372644
995564,0.014865292
995565,0.007056382
995566,0.0033483205
995567,0.0091825593
995568,0.011415728
995569,0.0062061981
995570,0.010398236
995571,0.012063419
995572,0.0089843748
995573,0.0092479037
995574,0.011760398
995575,0.016383272
995576,0.0091760969
995577,0.0095724668
995578,0.014879653
995579,0.0071030562
995580,0.0063770968
995581,0.005342273
995582,0.009662224
995583,0.012466969
995584,0.0089980178
995585,0.0062744142
995586,0.0091567095
995587,0.009662224
995588,0.0090813134
995589,0.020542279
995590,0.0062076342
995591,0.0089104148
995592,0.018808881
995593,0.0059390799
995594,0.014719525
995595,0.0092414403
995596,0.020873304
995597,0.01780216
995598,0.011982996
995599,0.0085064089
995600,0.0052534081
995601,0.023097752
995602,0.009031767
995603,0.0061236215
995604,0.0062514362
995605,0.0061430088
995606,0.0062464098
995607,0.008076746
995608,0.011987304
995609,0.0066262637
995610,0.0064934227
995611,0.0090856217
995612,0.0062593347
995613,0.011903292
995614,0.0064833695
995615,0.0091969213
995616,0.009266573
995617,0.012798714
995618,0.0071217255
995619,0.0062385108
995620,0.0090827495
995621,0.010548311
995622,0.0074520335
995623,0.0093211457
995624,0.012132353
995625,0.011997358
995626,0.013476563
995627,0.0062500001
995628,0.0075949277
995629,0.0064223344
995630,0.0096162688
995631,0.013131369
995632,0.0061379825
995633,0.013268769
995634,0.0049587595
995635,0.012005975
995636,0.010085065
995637,0.0061702952
995638,0.0063598631
995639,0.0061947093
995640,0.0050704819
995641,0.0089613972
995642,0.0060446346
995643,0.0091337319
995644,0.0028509635
995645,0.006571691
995646,0.020196892
995647,0.011392033
995648,0.014992389
995649,0.016842768
995650,0.012120864
995651,0.0059850356
995652,0.0061121322
995653,0.0094870171
995654,0.0060029873
995655,0.0082720593
995656,0.0093225818
995657,0.0078584561
995658,0.011864516
995659,0.011827177
995660,0.0049107494
995661,0.011823587
995662,0.0060453527
995663,0.0089082606
995664,0.011708697
995665,0.0063763787
995666,0.018546071
995667,0.0087215649
995668,0.0060532512
995669,0.0090554627
995670,0.018401023
995671,0.0072624655
995672,0.0088285562
995673,0.0069091795
995674,0.0069400561
995675,0.0064553656
995676,0.0048905467
995677,0.010696978
995678,0.0066205193
995679,0.0063634538
995680,0.0094468063
995681,0.006366326
995682,0.0061444449
995683,0.0074677411
995684,0.011893957
995685,0.0063131894
995686,0.0094410619
995687,0.0065946691
995688,0.011970789
995689,0.015234375
995690,0.0061659869
995691,0.017889611
995692,0.015092199
995693,0.0064812154
995694,0.012043313
995695,0.011908318
995696,0.0066219554
995697,0.0061178766
995698,0.0073479149
995699,0.011730239
995700,0.0024347489
995701,0.006145163
995702,0.005801212
995703,0.0092120003
995704,0.0086770449
995705,0.0081499889
995706,0.0064869602
995707,0.0089118509
995708,0.0065142461
995709,0.006322524
995710,0.038886577
995711,0.0064223344
995712,0.0096737128
995713,0.00568585
995714,0.011308561
995715,0.0057299584
995716,0.011873133
995717,0.014669261
995718,0.0062148152
995719,0.0070506376
995720,0.0028038141
995721,0.0090533085
995722,0.0059726317
995723,0.0064223344
995724,0.0090475641
995725,0.0089649875
995726,0.0092924228
995727,0.0064812154
995728,0.0068783029
995729,0.012112965
995730,0.0063605811
995731,0.010569135
995732,0.0070226332
995733,0.023253676
995734,0.014522059
995735,0.017800005
995736,0.0022032058
995737,0.0094697839
995738,0.0061257756
995739,0.013636763
995740,0.0089319563
995741,0.011871697
995742,0.0062248679
995743,0.01386799
995744,0.0062205596
995745,0.0061925552
995746,0.0060510971
995747,0.0064366958
995748,0.0063289865
995749,0.025413603
995750,0.0090892119
995751,0.015600586
995752,0.0061142864
995753,0.016974954
995754,0.0092048198
995755,0.0071490118
995756,0.015007468
995757,0.0073069851
995758,0.0091121895
995759,0.015507238
995760,0.013039982
995761,0.018152574
995762,0.017911306
995763,0.0090849036
995764,0.011523438
995765,0.0090037631
995766,0.015886374
995767,0.011972225
995768,0.0061422908
995769,0.0090540266
995770,0.0090087894
995771,0.0018428644
995772,0.0063770968
995773,0.0066312901
995774,0.006240665
995775,0.0060755112
995776,0.011848719
995777,0.0067468979
995778,0.0089958636
995779,0.0083058076
995780,0.014871037
995781,0.0059240004
995782,0.0060087317
995783,0.0061106961
995784,0.0077306409
995785,0.014901195
995786,0.012591911
995787,0.0061121322
995788,0.0061343922
995789,0.006108542
995790,0.0062916474
995791,0.016256893
995792,0.00911937
